record_id,product_name,brand_name,brand_confidence,product_type,vendor,price_usd,commission_type,commission_pct,commission_flat_usd,net_earnings_per_sale_usd,cart_conversion_pct,cancellation_rate_pct,promotion_status,promotable_now,product_age_days,online_since_iso,derived_niche,risk_flags,source_page,parse_flags
800,The Mindful Millionaire’s Toolkit,The Mindful Millionaire’s Toolkit,HIGH,E-books,moneywithangie,19.89,percent,60.0,UNKNOWN,11.93,UNKNOWN,UNKNOWN,Promote now,YES,552.0,2025-02-18,other,NONE,8,
801,ReviTag,ReviTag,HIGH,Deliverable,ReviTag,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Request promotion,NO,536.0,2025-03-06,health-supplement,SUPPLEMENT,9,
802,Overcoming Fear,Overcoming Fear,HIGH,E-books,Santttos,5.85,percent,50.0,UNKNOWN,2.92,UNKNOWN,UNKNOWN,Promote now,YES,817.0,2024-05-29,other,NONE,9,
803,Ultimate OFF-GRID Generator - Top Performer for 2023,Ultimate OFF-GRID Generator,HIGH,E-books,infiniteensys,57.33,percent,75.0,UNKNOWN,42.99,UNKNOWN,UNKNOWN,Promote now,YES,1245.0,2023-03-28,survival-preparedness,SURVIVAL_FEAR,9,
804,How to Dream Intuitively (E-Book),How to Dream Intuitively (E-Book),MEDIUM,E-books,BeHappyNow,11.0,flat,UNKNOWN,1.75,1.75,UNKNOWN,UNKNOWN,Promote now,YES,1269.0,2023-03-04,other,NONE,9,COMMISSION_FLAT
805,PS1000 MetaBurst,PS1000 MetaBurst,HIGH,Supplements - for slimming,championscience,343.95,percent,65.0,UNKNOWN,223.57,UNKNOWN,UNKNOWN,Promote now,YES,858.0,2024-04-18,weight-loss,NONE,9,
806,"SLIN — Glucose Disposal ""Carbs into Muscle""","Glucose Disposal ""Carbs into Muscle""",HIGH,Supplements - for slimming,enhancedlabs,269.08,percent,50.0,UNKNOWN,134.54,UNKNOWN,UNKNOWN,Promote now,YES,629.0,2024-12-03,weight-loss,NONE,9,
807,5-in- 1 MEGA PLR BESTSELLER: the Social Media Bundle+ BONUS,5-in- 1 MEGA PLR BESTSELLER: the Social Media Bundle+ BONUS,LOW,E-books,moneywithangie,9.84,percent,50.0,UNKNOWN,4.93,UNKNOWN,UNKNOWN,Promote now,YES,559.0,2025-02-11,other,NONE,9,
808,Reviva Glow,Reviva Glow,HIGH,Supplements - health,RevivaGlow,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Request promotion,NO,691.0,2024-10-02,health-supplement,SUPPLEMENT,9,
809,Slot Machine System,Slot Machine System,HIGH,Downloads,SlotMachineSystem,113.48,percent,75.0,UNKNOWN,85.11,UNKNOWN,UNKNOWN,Promote now,YES,2330.0,2020-04-07,other,NONE,9,
810,Promind Complex no1 Brain Offer With $624 Cart Value,Promind Complex no1 Brain Offer With $624 Cart Value,LOW,Supplements - health,promindc,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Promote now,YES,1826.0,2021-08-24,health-supplement,SUPPLEMENT|MEDICAL,9,
811,Renew Ritual,Renew Ritual,HIGH,Deliverable,RenewRitual,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Request promotion,NO,735.0,2024-08-19,health-supplement,SUPPLEMENT,9,
812,SeroBurn,SeroBurn,HIGH,Supplements - for slimming,seroburn,171.98,percent,65.0,UNKNOWN,111.78,UNKNOWN,UNKNOWN,Promote now,YES,616.0,2024-12-16,weight-loss,NONE,9,
813,Keto Breads,Keto Breads,HIGH,Deliverable,healinggourmet,19.89,percent,75.0,UNKNOWN,14.92,UNKNOWN,UNKNOWN,Promote now,YES,1096.0,2023-08-24,weight-loss,NONE,9,
814,Digital Product Blueprint: Create Your First Digital Product,Digital Product Blueprint: Create Your First Digital Product,LOW,E-books,darrelltee,156.77,percent,75.0,UNKNOWN,117.57,UNKNOWN,UNKNOWN,Promote now,YES,322.0,2025-10-06,make-money-online,NONE,9,
815,AeroSlim,AeroSlim,HIGH,Supplements - for slimming,AeroSlim,343.95,percent,55.0,UNKNOWN,189.17,UNKNOWN,UNKNOWN,Request promotion,NO,945.0,2024-01-22,weight-loss,NONE,9,
816,E.D. Elixir: The Natural Erectile Dysfunction Fix,E.D. Elixir: The Natural Erectile Dysfunction Fix,LOW,Downloads,edelixir,43.29,percent,75.0,UNKNOWN,32.46,UNKNOWN,UNKNOWN,Promote now,YES,2310.0,2020-04-27,other,MEDICAL,9,
817,CollaGenius - blend of mushrooms and collagen,CollaGenius,HIGH,Supplements - health,nootopia,191.86,percent,50.0,UNKNOWN,95.93,UNKNOWN,UNKNOWN,Request promotion,NO,1392.0,2022-11-01,health-supplement,SUPPLEMENT,9,
818,"100,000+ Reels Templates for TikTok & Instagram","100,000+ Reels Templates for TikTok & Instagram",MEDIUM,Downloads,enginucar,35.1,percent,50.0,UNKNOWN,17.55,UNKNOWN,UNKNOWN,Promote now,YES,372.0,2025-08-17,survival-preparedness,SURVIVAL_FEAR,9,
819,SPEED WEALTH - Earn Up Tp $944 Per Sale + Recurring,SPEED WEALTH,HIGH,Member area and video courses,digitalbankroll,583.78,percent,50.0,UNKNOWN,291.89,UNKNOWN,UNKNOWN,Promote now,YES,1046.0,2023-10-13,forex-crypto-trading,FINANCIAL|MAKE_MONEY,9,
820,Agent X,Agent X,HIGH,Software,remixable,555.7,percent,50.0,UNKNOWN,277.85,UNKNOWN,UNKNOWN,Promote now,YES,999.0,2023-11-29,ai-software,NONE,9,
821,How To Train Your Puppy,How To Train Your Puppy,HIGH,E-books,hygorfelix,22.23,percent,75.0,UNKNOWN,16.67,UNKNOWN,UNKNOWN,Promote now,YES,1621.0,2022-03-17,pets,NONE,9,
822,AffiliateOne,AffiliateOne,HIGH,Member area and video courses,breakoutindustries,19.81,percent,50.0,UNKNOWN,9.91,UNKNOWN,UNKNOWN,Promote now,YES,1557.0,2022-05-20,make-money-online,NONE,9,
823,Lottery Whiz /US /English,Lottery Whiz /US /English,HIGH,Member area and video courses,lottowhiz,443.39,percent,65.0,UNKNOWN,288.2,UNKNOWN,UNKNOWN,Request promotion,NO,914.0,2024-02-22,education-courses,NONE,9,
824,Master AI in 30Days with This Plug-Play Productivity Toolkit,Master AI in 30Days with This Plug-Play Productivity Toolkit,LOW,Downloads,El_patronship,35.09,percent,40.0,UNKNOWN,14.04,UNKNOWN,UNKNOWN,Promote now,YES,428.0,2025-06-22,ai-software,NONE,9,
825,Tesla Grounding,Tesla Grounding,HIGH,Deliverable,Tesla14,466.79,percent,60.0,UNKNOWN,280.07,UNKNOWN,UNKNOWN,Promote now,YES,486.0,2025-04-25,health-supplement,SUPPLEMENT,9,
826,Forensic System – Powerful Analysis Tool for PCs and Network,Forensic System,HIGH,Software,engelmann-software,32.43,percent,30.0,UNKNOWN,9.73,UNKNOWN,UNKNOWN,Promote now,YES,1060.0,2023-09-29,ai-software,NONE,9,
827,Language of Desire,Language of Desire,HIGH,Member area and video courses,digitalromance,43.29,percent,75.0,UNKNOWN,32.46,UNKNOWN,UNKNOWN,Promote now,YES,1915.0,2021-05-27,education-courses,NONE,9,
828,Home Learning Pack for ages 3-5 | RTL English Level 1,RTL English Level 1,HIGH,E-books,rtlenglish,24.0,percent,75.0,UNKNOWN,18.0,UNKNOWN,UNKNOWN,Promote now,YES,451.0,2025-05-30,education-courses,NONE,9,
829,Computer Literacy for Seniors | 4% CVR | $44.50/Sale,Computer Literacy for Seniors,HIGH,Member area and video courses,MasterYourMachineIn90Days,104.12,percent,75.0,UNKNOWN,78.09,UNKNOWN,UNKNOWN,Promote now,YES,311.0,2025-10-17,education-courses,NONE,9,
830,T20,T20,HIGH,Supplements - health,jaylabpro,67.8,percent,70.0,UNKNOWN,47.46,UNKNOWN,UNKNOWN,Promote now,YES,943.0,2024-01-24,health-supplement,SUPPLEMENT,9,
831,CelluHair,CelluHair,HIGH,Deliverable,amashen,80.72,percent,50.0,UNKNOWN,40.36,UNKNOWN,UNKNOWN,Promote now,YES,536.0,2025-03-06,health-supplement,SUPPLEMENT,9,
832,Digital Declutter: Break Phone Addiction | 75% Commissions,Digital Declutter: Break Phone Addiction,HIGH,E-books,darrelltee,107.63,percent,75.0,UNKNOWN,80.72,UNKNOWN,UNKNOWN,Promote now,YES,323.0,2025-10-05,other,NONE,9,
833,⚡Supply and Demand Indicator ⚡ Best Price Action Indicator ⚡,Supply and Demand Indicator Best Price Action Indicator,LOW,Member area and video courses,Ali16117,349.8,percent,30.0,UNKNOWN,104.94,UNKNOWN,UNKNOWN,Promote now,YES,1613.0,2022-03-25,education-courses,NONE,9,
834,Bitcoin Breakthrough System,Bitcoin Breakthrough System,HIGH,Member area and video courses,crypto2021,0.0,percent,50.0,UNKNOWN,70.02,UNKNOWN,UNKNOWN,Promote now,YES,2021.0,2021-02-10,forex-crypto-trading,FINANCIAL|MIRACLE_CLAIM,9,
835,Photokit: AI-based Photo Editor,Photokit: AI-based Photo Editor,HIGH,Software,photokit,81.88,percent,55.0,UNKNOWN,45.03,UNKNOWN,UNKNOWN,Promote now,YES,1462.0,2022-08-23,ai-software,NONE,9,
836,The SUPP UP. Complete Nutrition and Fitness Travel System,The SUPP UP. Complete Nutrition and Fitness Travel System,LOW,E-books,MBM007,247.0,percent,55.0,UNKNOWN,135.85,UNKNOWN,UNKNOWN,Promote now,YES,2217.0,2020-07-29,fitness,NONE,9,
837,The SUPP UP. No Bull Nutrition At Home Field Guide,The SUPP UP. No Bull Nutrition At Home Field Guide,LOW,E-books,MBM007,75.0,percent,50.0,UNKNOWN,37.5,UNKNOWN,UNKNOWN,Promote now,YES,2218.0,2020-07-28,other,NONE,9,
838,Forex STGFX Advanced Strategy For MetaTrader 4 Platform,Forex STGFX Advanced Strategy For MetaTrader 4 Platform,LOW,Software,forexobroker,43.29,percent,60.0,UNKNOWN,25.97,UNKNOWN,UNKNOWN,Promote now,YES,293.0,2025-11-04,forex-crypto-trading,FINANCIAL,9,
839,Audiobook: Challenge - Life - Explore - Give - Enjoy,Audiobook: Challenge,HIGH,Audio book (download),imarketingcode,10.53,percent,40.0,UNKNOWN,12.63,UNKNOWN,UNKNOWN,Promote now,YES,484.0,2025-04-27,other,NONE,9,
840,AlphaXtra Boost,AlphaXtra Boost,HIGH,Supplements - health,AlphaXtraBoost,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Request promotion,NO,738.0,2024-08-16,health-supplement,SUPPLEMENT,9,
841,⚡ 70% COMM | Nervous System First Aid Kit |,Nervous System First Aid Kit,HIGH,E-books,DigitizedSolutions,19.99,percent,70.0,UNKNOWN,13.99,UNKNOWN,UNKNOWN,Promote now,YES,210.0,2026-01-26,other,NONE,9,
842,Promote MannaFlux Now!,MannaFlux,HIGH,Supplements - health,zenmavibe,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Promote now,YES,670.0,2024-10-23,health-supplement,SUPPLEMENT,9,
843,Linux exam preparation for CompTIA Linux+ and LPIC-1,Linux exam preparation for CompTIA Linux+ and LPIC-1,LOW,Member area and video courses,bitsandbytes,103.23,percent,40.0,UNKNOWN,41.3,UNKNOWN,UNKNOWN,Promote now,YES,842.0,2024-05-04,education-courses,NONE,9,
844,The Lotto Master Key,The Lotto Master Key,HIGH,Member area and video courses,lottokey,207.07,percent,65.0,UNKNOWN,134.6,UNKNOWN,UNKNOWN,Promote now,YES,334.0,2025-09-24,education-courses,NONE,9,
845,Profit Partners University - Affiliate Marketing Course,Profit Partners University,HIGH,Member area and video courses,DenisTheMoneyMenace,464.45,percent,50.0,UNKNOWN,232.23,UNKNOWN,UNKNOWN,Promote now,YES,581.0,2025-01-20,make-money-online,FINANCIAL|MAKE_MONEY,9,
846,The Millionaire Blueprint - Massive Black Friday Bundle,The Millionaire Blueprint,HIGH,Downloads,Ethan_Kael,58.38,percent,80.0,UNKNOWN,46.7,UNKNOWN,UNKNOWN,Promote now,YES,292.0,2025-11-05,other,NONE,9,
847,Rank in ChatGPT – Earn $200+/Sale (75%),Rank in ChatGPT,HIGH,Software,Rafa1217,347.46,percent,75.0,UNKNOWN,260.6,UNKNOWN,UNKNOWN,Promote now,YES,160.0,2026-03-17,ai-software,MAKE_MONEY,9,
848,How to pass Norskprøven (A1-B2),How to pass Norskprøven (A1-B2),MEDIUM,Member area and video courses,Skapago,115.82,percent,30.0,UNKNOWN,34.75,UNKNOWN,UNKNOWN,Promote now,YES,983.0,2023-12-15,education-courses,NONE,9,
849,The Pure Art of Serrada Escrima SerCuerdas English,The Pure Art of Serrada Escrima SerCuerdas English,LOW,Member area and video courses,Wu-TeAkademie,58.0,percent,15.0,UNKNOWN,8.7,UNKNOWN,UNKNOWN,Promote now,YES,3104.0,2018-02-23,education-courses,NONE,9,
850,Instagram Mastery,Instagram Mastery,HIGH,E-books,diarat,8.19,percent,50.0,UNKNOWN,4.09,UNKNOWN,UNKNOWN,Promote now,YES,2087.0,2020-12-06,other,NONE,9,
851,100% RAW LOVE - the ultimate recipe collection,the ultimate recipe collection,HIGH,Downloads,Rohtopia,23.36,percent,50.0,UNKNOWN,11.69,UNKNOWN,UNKNOWN,Promote now,YES,4218.0,2015-02-05,other,NONE,9,
852,7X| Bundle Undiscovered Secrets of Coaching Business Success,7X,HIGH,E-books,ykarabacak,5.84,percent,67.0,UNKNOWN,3.91,UNKNOWN,UNKNOWN,Promote now,YES,1024.0,2023-11-04,other,NONE,9,
853,Easy Keto Diet Pack - High Converting Keto Offer (UPDATED),Easy Keto Diet Pack,HIGH,E-books,health4woman,11.69,percent,60.0,UNKNOWN,7.01,UNKNOWN,UNKNOWN,Promote now,YES,2054.0,2021-01-08,weight-loss,NONE,9,
854,Worksheets for German grammar,Worksheets for German grammar,HIGH,Downloads,easydaf,29.52,percent,40.0,UNKNOWN,11.8,UNKNOWN,UNKNOWN,Promote now,YES,4611.0,2014-01-08,other,NONE,9,
855,Lymphatic System Support,Lymphatic System Support,HIGH,Supplements - health,SanoLabs,265.33,percent,65.0,UNKNOWN,172.47,UNKNOWN,UNKNOWN,Request promotion,NO,697.0,2024-09-26,health-supplement,SUPPLEMENT,9,
856,Pinterest Mastery: Unlock the Secrets to Passive Income,Pinterest Mastery: Unlock the Secrets to Passive Income,LOW,E-books,moneywithangie,17.55,percent,50.0,UNKNOWN,8.77,UNKNOWN,UNKNOWN,Promote now,YES,514.0,2025-03-28,make-money-online,FINANCIAL|MAKE_MONEY,9,
857,SecuPerts Rescue Stick – Your Digital Emergency Assistant,Your Digital Emergency Assistant,HIGH,Software,engelmann-software,29.48,percent,50.0,UNKNOWN,14.74,UNKNOWN,UNKNOWN,Promote now,YES,1060.0,2023-09-29,ai-software,NONE,9,
858,DermaPrime Plus,DermaPrime Plus,HIGH,Deliverable,dermaprime,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Request promotion,NO,1410.0,2022-10-14,health-supplement,SUPPLEMENT,9,
859,Norwegian course (advanced) based on a story (Nils),Norwegian course (advanced) based on a story (Nils),LOW,Member area and video courses,Skapago,291.31,percent,30.0,UNKNOWN,87.39,UNKNOWN,UNKNOWN,Request promotion,NO,1347.0,2022-12-16,education-courses,NONE,9,
860,⚡️+90 Mega CV Resume Templates Bundle for Just $7⚡️,️+90 Mega CV Resume Templates Bundle for Just $7️,LOW,Downloads,devetopia,8.19,percent,50.0,UNKNOWN,4.09,UNKNOWN,UNKNOWN,Promote now,YES,713.0,2024-09-10,survival-preparedness,SURVIVAL_FEAR,9,
861,7 Figure Mastery,7 Figure Mastery,HIGH,E-books,masterycourses,0.0,percent,50.0,UNKNOWN,87.71,UNKNOWN,UNKNOWN,Promote now,YES,2018.0,2021-02-13,other,NONE,9,
862,GumAktiv,GumAktiv,HIGH,Supplements - health,GumAktiv,80.72,percent,65.0,UNKNOWN,52.47,UNKNOWN,UNKNOWN,Request promotion,NO,691.0,2024-10-02,health-supplement,SUPPLEMENT,9,
863,Digital Wealth Academy: Top Trending Offer of 2025!,Digital Wealth Academy: Top Trending Offer of 2025,LOW,Member area and video courses,Qadeerbiz,581.44,percent,50.0,UNKNOWN,290.72,UNKNOWN,UNKNOWN,Promote now,YES,644.0,2024-11-18,forex-crypto-trading,FINANCIAL,9,
864,Unlock Online Success With Freedom Affiliate Formula,Unlock Online Success With Freedom Affiliate Formula,MEDIUM,Member area and video courses,commissionhero,78.38,percent,75.0,UNKNOWN,58.79,UNKNOWN,UNKNOWN,Request promotion,NO,424.0,2025-06-26,make-money-online,SUPPLEMENT,9,
865,German course for beginners based on a story: Jens and Jakob,German course for beginners based on a story: Jens and Jakob,LOW,Member area and video courses,Skapago,291.31,percent,30.0,UNKNOWN,87.39,UNKNOWN,UNKNOWN,Request promotion,NO,1349.0,2022-12-14,education-courses,NONE,9,
866,TikTok Marketing (english),TikTok Marketing (english),HIGH,E-books,Monoly24,11.69,percent,20.0,UNKNOWN,2.34,UNKNOWN,UNKNOWN,Promote now,YES,2254.0,2020-06-22,other,NONE,9,
867,5000 mazes for kids,5000 mazes for kids,HIGH,Downloads,hamdi4321,58.48,flat,UNKNOWN,25.0,29.25,UNKNOWN,UNKNOWN,Promote now,YES,743.0,2024-08-11,other,NONE,9,COMMISSION_FLAT
868,Learning to Say No Without Guilt or Remorse,Learning to Say No Without Guilt or Remorse,LOW,E-books,Santttos,8.19,percent,50.0,UNKNOWN,4.09,UNKNOWN,UNKNOWN,Promote now,YES,825.0,2024-05-21,education-courses,NONE,9,
869,Make Huge Profits with Gluco Guard!,Make Huge Profits with Gluco Guard,MEDIUM,Supplements - health,nutrateam,69.02,percent,75.0,UNKNOWN,51.77,UNKNOWN,UNKNOWN,Promote now,YES,700.0,2024-09-23,health-supplement,SUPPLEMENT,9,
870,Urgent Millionaire Switch,Urgent Millionaire Switch,HIGH,Member area and video courses,verifydata,43.29,percent,75.0,UNKNOWN,32.46,UNKNOWN,UNKNOWN,Request promotion,NO,546.0,2025-02-24,education-courses,NONE,9,
871,Cat Body Language,Cat Body Language,HIGH,E-books,MyoWinKyaw,23.4,percent,50.0,UNKNOWN,11.7,UNKNOWN,UNKNOWN,Promote now,YES,699.0,2024-09-24,pets,NONE,9,
872,AI-Generated Aesthetic Masterpieces,AI-Generated Aesthetic Masterpieces,HIGH,Downloads,moneywithangie,7.86,percent,50.0,UNKNOWN,3.93,UNKNOWN,UNKNOWN,Promote now,YES,350.0,2025-09-08,ai-software,NONE,9,
873,Photomizer 3 Premium – Intelligent Photo Enhancement,Intelligent Photo Enhancement,HIGH,Software,engelmann-software,39.32,percent,50.0,UNKNOWN,19.67,UNKNOWN,UNKNOWN,Promote now,YES,1060.0,2023-09-29,ai-software,NONE,9,
874,BookCoverly Book Cover Software for Paperback and Ebooks,BookCoverly Book Cover Software for Paperback and Ebooks,LOW,Software,agelessmoxie,113.48,percent,50.0,UNKNOWN,56.74,UNKNOWN,UNKNOWN,Promote now,YES,1961.0,2021-04-11,ai-software,NONE,9,
875,Promote this new Natural Sleep offer from legendary MD Dr. A,this new Natural Sleep offer from legendary MD Dr. A,LOW,Supplements - health,AlSearsMD,59.9,percent,65.0,UNKNOWN,22.78,UNKNOWN,UNKNOWN,Request promotion,NO,725.0,2024-08-29,health-supplement,SUPPLEMENT,9,
876,Animal Mandalas Coloring Book,Animal Mandalas Coloring Book,HIGH,E-books,+,10.53,percent,70.0,UNKNOWN,7.37,UNKNOWN,UNKNOWN,Promote now,YES,497.0,2025-04-14,other,NONE,9,
877,Contract Aura | AI contract generator tool script,Contract Aura,HIGH,Downloads,praneet_brar,74.87,percent,75.0,UNKNOWN,56.16,UNKNOWN,UNKNOWN,Promote now,YES,482.0,2025-04-29,survival-preparedness,SURVIVAL_FEAR,9,
878,AI + Profit Masterclass,AI + Profit Masterclass,HIGH,Downloads,izipayments,43.29,percent,40.0,UNKNOWN,17.31,UNKNOWN,UNKNOWN,Promote now,YES,419.0,2025-07-01,ai-software,FINANCIAL,9,
879,Understanding and Overcoming Depression,Understanding and Overcoming Depression,HIGH,E-books,Hei-Mel,11.7,percent,60.0,UNKNOWN,7.02,UNKNOWN,UNKNOWN,Promote now,YES,328.0,2025-09-30,mental-wellbeing,NONE,9,
880,Simple Mindfulness Techniques to Reduce Stress,Simple Mindfulness Techniques to Reduce Stress,MEDIUM,E-books,TheHealthyLivingHub,16.37,percent,70.0,UNKNOWN,11.45,UNKNOWN,UNKNOWN,Promote now,YES,250.0,2025-12-17,mental-wellbeing,NONE,9,
881,LightSteps Pro,LightSteps Pro,HIGH,Supplements - health,LightStepsPro,0.0,percent,65.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Promote now,YES,269.0,2025-11-28,health-supplement,SUPPLEMENT,9,NO_NET_EARNINGS
882,FemiCore,FemiCore,HIGH,Supplements - health,FemiCore,0.0,percent,65.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Request promotion,NO,223.0,2026-01-13,health-supplement,SUPPLEMENT,9,NO_NET_EARNINGS
883,Oxy Dental Pro,Oxy Dental Pro,HIGH,Supplements - health,OxyDentalPro,0.0,percent,65.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Promote now,YES,213.0,2026-01-23,health-supplement,SUPPLEMENT|MEDICAL,9,NO_NET_EARNINGS
884,Protein Done Right - High Protein Secrets,Protein Done Right,HIGH,E-books,Digitaliest,12.0,percent,70.0,UNKNOWN,8.4,UNKNOWN,UNKNOWN,Promote now,YES,103.0,2026-05-13,other,NONE,9,
885,Reverse auctions with bid-form.com,Reverse auctions with bid-form.com,MEDIUM,Software,digital-railways,10.52,percent,15.0,UNKNOWN,1.58,UNKNOWN,UNKNOWN,Promote now,YES,102.0,2026-05-14,ai-software,NONE,9,
886,Shopify Launch Made Simple-50% Affiliate Commission,Shopify Launch Made Simple-50% Affiliate Commission,MEDIUM,Downloads,moneywithangie,19.89,percent,50.0,UNKNOWN,9.94,UNKNOWN,UNKNOWN,Promote now,YES,102.0,2026-05-14,make-money-online,NONE,9,
887,Métabo-Cycle 45 — Carb Rotation Method for Women 45+,Métabo-Cycle 45,HIGH,Downloads,Harmoniabybeatrix,197.0,percent,70.0,UNKNOWN,102.9,UNKNOWN,UNKNOWN,Promote now,YES,101.0,2026-05-15,other,NONE,9,
888,80% Commission · 60-Day Done-For-You Carnivore Plan,· 60-Day Done-For-You Carnivore Plan,MEDIUM,E-books,goldinline,43.29,percent,80.0,UNKNOWN,34.63,UNKNOWN,UNKNOWN,Promote now,YES,98.0,2026-05-18,other,NONE,9,
889,Earn 50% Commission Promoting 5-Star Nail Education Courses,5-Star Nail Education Courses,HIGH,Member area and video courses,info5a25,311.99,percent,50.0,UNKNOWN,156.0,UNKNOWN,UNKNOWN,Promote now,YES,98.0,2026-05-18,beauty-skincare,MAKE_MONEY,9,
890,Nail Stamping Secrets: From Polka Dots to Chrome,Nail Stamping Secrets: From Polka Dots to Chrome,LOW,Member area and video courses,info5a25,47.99,percent,70.0,UNKNOWN,33.59,UNKNOWN,UNKNOWN,Promote now,YES,98.0,2026-05-18,beauty-skincare,NONE,9,
891,"Oval Nail Shape Mastery [Excellent course, easy to sell]","Oval Nail Shape Mastery [Excellent course, easy to sell]",LOW,Member area and video courses,info5a25,59.99,percent,70.0,UNKNOWN,41.99,UNKNOWN,UNKNOWN,Promote now,YES,98.0,2026-05-18,beauty-skincare,NONE,9,
892,Square Nail Shape Mastery,Square Nail Shape Mastery,HIGH,Member area and video courses,info5a25,59.99,percent,50.0,UNKNOWN,30.0,UNKNOWN,UNKNOWN,Promote now,YES,98.0,2026-05-18,beauty-skincare,NONE,9,
893,Problem Nails Masterclass,Problem Nails Masterclass,HIGH,Member area and video courses,info5a25,131.99,percent,50.0,UNKNOWN,66.0,UNKNOWN,UNKNOWN,Promote now,YES,98.0,2026-05-18,beauty-skincare,NONE,9,
894,Ebook - The Comfort Series,The Comfort Series,HIGH,E-books,joebgesbuchverleger39ac,11.69,percent,50.0,UNKNOWN,5.85,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,9,
895,Ebook - The Control Series,The Control Series,HIGH,E-books,joebgesbuchverleger39ac,31.59,percent,50.0,UNKNOWN,15.79,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,9,
896,Ebook - The Independence Series,The Independence Series,HIGH,E-books,joebgesbuchverleger39ac,11.69,percent,50.0,UNKNOWN,5.85,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,9,
897,Ebook - The Self-Mastery System,The Self-Mastery System,HIGH,E-books,joebgesbuchverleger39ac,25.14,percent,50.0,UNKNOWN,12.58,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,9,
898,Ebook - The Deception Series,The Deception Series,HIGH,E-books,joebgesbuchverleger39ac,11.69,percent,50.0,UNKNOWN,5.85,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,9,
899,Ebook - The Fulfillment Series,The Fulfillment Series,HIGH,E-books,joebgesbuchverleger39ac,11.69,percent,50.0,UNKNOWN,5.85,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,9,
900,Ebook - The Connection Series,The Connection Series,HIGH,E-books,joebgesbuchverleger39ac,11.69,percent,50.0,UNKNOWN,5.85,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,9,
901,Ebook - The Human Condition System,The Human Condition System,HIGH,E-books,joebgesbuchverleger39ac,26.9,percent,50.0,UNKNOWN,13.45,UNKNOWN,UNKNOWN,Promote now,YES,97.0,2026-05-19,other,NONE,10,
902,Premium Course - Advanced Liquidity and Smart Money Trading,Premium Course,HIGH,Member area and video courses,oraclefx,400.0,percent,55.0,UNKNOWN,66.0,UNKNOWN,UNKNOWN,Promote now,YES,96.0,2026-05-20,forex-crypto-trading,FINANCIAL,10,
